aprueba,created_at
TRUE,10:18:55 PM
TRUE,1:00:32 AM
TRUE,1:09:10 AM
TRUE,7:56:53 AM
TRUE,10:40:22 AM
TRUE,11:57:17 AM
TRUE,11:59:02 AM
TRUE,4:02:28 PM
FALSE,1:38:53 PM
TRUE,2:08:14 PM
TRUE,2:28:16 PM
FALSE,5:47:01 PM
TRUE,5:55:28 PM
TRUE,5:57:12 PM
FALSE,6:00:25 PM
TRUE,6:26:36 PM
TRUE,6:49:26 PM
TRUE,6:55:06 PM
TRUE,7:13:37 PM
TRUE,7:22:32 PM
TRUE,8:18:04 PM
TRUE,1:34:31 PM
FALSE,7:51:56 AM
TRUE,6:28:11 PM
TRUE,6:28:26 PM
TRUE,6:38:57 PM
TRUE,6:42:34 PM
TRUE,6:50:24 PM
TRUE,7:43:15 PM
FALSE,7:47:33 PM
TRUE,8:03:10 PM
TRUE,8:09:35 PM
TRUE,8:16:23 PM
TRUE,8:18:33 PM
TRUE,8:51:27 PM
FALSE,8:52:10 PM
TRUE,9:15:42 PM
TRUE,10:20:05 PM
TRUE,10:42:22 PM
TRUE,10:48:55 PM
TRUE,11:30:53 PM
TRUE,11:38:58 PM
TRUE,1:44:39 AM
TRUE,2:25:10 PM
FALSE,5:32:25 PM
TRUE,7:00:09 PM
TRUE,7:09:38 PM
TRUE,7:16:33 PM
FALSE,2:23:26 PM
TRUE,10:01:40 AM
TRUE,10:06:29 AM
TRUE,2:34:39 PM
TRUE,10:25:02 AM
TRUE,10:40:29 AM
TRUE,12:17:22 PM
FALSE,12:56:37 PM
TRUE,1:19:21 PM
TRUE,1:44:52 PM
TRUE,1:57:18 PM
TRUE,2:26:48 PM
TRUE,2:28:49 PM
TRUE,2:37:29 PM
TRUE,2:52:02 PM
TRUE,2:52:24 PM
TRUE,2:53:14 PM
TRUE,2:59:53 PM
FALSE,3:00:00 PM
FALSE,3:10:05 PM
TRUE,3:05:23 PM
TRUE,3:22:05 PM
TRUE,3:41:08 PM
FALSE,3:57:20 PM
FALSE,4:38:29 PM
TRUE,4:42:53 PM
FALSE,4:46:56 PM
TRUE,5:14:25 PM
TRUE,5:32:25 PM
FALSE,5:58:34 PM
FALSE,6:15:50 PM
FALSE,6:51:24 PM
TRUE,7:04:18 PM
TRUE,7:08:19 PM
TRUE,7:23:31 PM
TRUE,7:27:34 PM
TRUE,7:52:15 PM
FALSE,9:38:40 PM
TRUE,9:39:49 PM
TRUE,11:29:16 PM
FALSE,11:47:03 PM
TRUE,12:24:59 AM
TRUE,9:44:08 AM
TRUE,9:50:39 AM
TRUE,12:00:02 PM
FALSE,11:55:29 AM
TRUE,3:48:47 PM
FALSE,5:53:56 PM
TRUE,7:39:18 PM
FALSE,7:48:31 PM
FALSE,7:58:25 PM
TRUE,1:44:47 AM
TRUE,2:02:05 AM
TRUE,2:02:55 AM
TRUE,9:56:25 AM
TRUE,9:57:48 AM
TRUE,6:04:19 PM
TRUE,9:45:51 PM
TRUE,9:21:30 PM
FALSE,7:03:53 AM
TRUE,7:10:50 AM
TRUE,8:17:36 PM
TRUE,11:06:11 PM
TRUE,3:31:22 PM
TRUE,10:19:59 AM
TRUE,5:12:38 PM
FALSE,7:46:27 PM
TRUE,4:15:42 PM
TRUE,4:20:48 PM
FALSE,4:33:36 PM
FALSE,5:49:39 PM
FALSE,6:07:47 PM
TRUE,9:13:32 PM
TRUE,9:52:43 PM
TRUE,10:30:00 PM
FALSE,10:47:22 PM
FALSE,12:07:08 AM
FALSE,5:02:37 AM
TRUE,12:23:24 PM
TRUE,12:36:43 PM
FALSE,12:58:44 PM
TRUE,1:50:44 PM
TRUE,4:08:25 PM
TRUE,4:09:41 PM
TRUE,4:13:34 PM
FALSE,4:16:39 PM
TRUE,10:47:22 PM
TRUE,7:55:20 PM
FALSE,8:56:23 PM
TRUE,9:42:35 PM
TRUE,9:49:02 PM
TRUE,12:19:05 AM
FALSE,12:34:44 AM
TRUE,10:42:16 AM
TRUE,10:48:55 AM
TRUE,10:51:22 AM
TRUE,2:07:53 PM
TRUE,10:56:09 AM
TRUE,12:12:52 PM
FALSE,5:39:20 PM
FALSE,10:21:48 AM
TRUE,1:36:27 PM
FALSE,2:09:33 PM
FALSE,2:10:24 PM
TRUE,2:10:39 PM
TRUE,2:15:58 PM
FALSE,2:28:16 PM
FALSE,2:30:05 PM
TRUE,2:23:39 PM
FALSE,5:40:31 PM
TRUE,2:39:55 PM
TRUE,2:41:58 PM
TRUE,3:01:21 PM
TRUE,5:43:46 PM
FALSE,3:20:11 PM
TRUE,3:45:20 PM
TRUE,5:15:13 PM
TRUE,11:07:49 PM
TRUE,5:37:43 PM
TRUE,5:52:50 PM
TRUE,6:24:01 PM
TRUE,6:28:30 PM
FALSE,11:06:36 PM
TRUE,6:47:46 PM
TRUE,8:06:57 PM
TRUE,8:09:04 PM
FALSE,8:42:12 PM
TRUE,8:57:30 PM
TRUE,9:06:18 PM
TRUE,9:28:33 PM
FALSE,9:58:02 PM
TRUE,10:01:23 PM
TRUE,10:06:11 PM
TRUE,10:10:35 PM
TRUE,10:13:29 PM
FALSE,10:38:41 PM
TRUE,10:41:51 PM
FALSE,10:49:18 AM
TRUE,10:53:32 PM
FALSE,11:01:05 PM
FALSE,11:08:14 PM
TRUE,11:09:52 PM
FALSE,11:10:38 PM
TRUE,11:19:19 PM
TRUE,11:25:06 PM
FALSE,11:31:31 PM
TRUE,12:13:38 AM
TRUE,12:22:08 AM
TRUE,12:32:13 AM
TRUE,1:05:01 AM
TRUE,1:34:59 AM
TRUE,2:47:02 PM
TRUE,9:24:45 AM
TRUE,9:51:02 AM
TRUE,10:11:52 AM
TRUE,9:51:32 AM
FALSE,10:25:56 AM
TRUE,11:41:04 AM
FALSE,12:23:50 PM
TRUE,12:31:44 PM
TRUE,4:15:45 PM
TRUE,4:21:11 PM
FALSE,4:35:54 PM
TRUE,6:22:19 PM
TRUE,11:22:10 PM
TRUE,11:47:20 PM
TRUE,10:41:45 PM
TRUE,11:20:07 PM
FALSE,11:30:16 PM
TRUE,2:44:07 PM
TRUE,10:49:24 AM
FALSE,12:49:23 PM
TRUE,2:38:28 PM
FALSE,2:41:13 PM
FALSE,7:54:35 PM
TRUE,9:17:11 PM
TRUE,9:21:15 PM
TRUE,9:33:25 PM
TRUE,9:38:38 PM
TRUE,9:40:40 PM
TRUE,4:53:45 PM
TRUE,12:22:56 AM
FALSE,10:59:15 AM
TRUE,5:14:23 PM
TRUE,5:16:24 PM
TRUE,5:28:26 PM
TRUE,5:40:43 PM
FALSE,5:42:53 PM
TRUE,5:46:44 PM
TRUE,5:58:05 PM
TRUE,5:45:03 PM
TRUE,8:01:47 PM
FALSE,6:18:34 PM
FALSE,6:27:49 PM
FALSE,8:16:56 PM
TRUE,11:38:16 PM
TRUE,4:51:36 PM
FALSE,9:41:04 AM
TRUE,4:41:56 PM
TRUE,2:18:10 PM
FALSE,10:58:30 PM
FALSE,12:30:17 PM
TRUE,12:31:25 PM
TRUE,12:52:36 AM
TRUE,5:01:01 AM
TRUE,10:26:08 AM
TRUE,5:04:33 PM
FALSE,11:14:36 PM
FALSE,11:21:41 PM
TRUE,8:31:45 PM
FALSE,9:40:06 PM
FALSE,10:53:28 PM
TRUE,8:31:38 AM
TRUE,9:03:15 PM
TRUE,6:56:58 AM
TRUE,9:26:42 AM
TRUE,6:33:51 PM
FALSE,3:36:45 AM
TRUE,1:43:36 PM
FALSE,3:05:48 PM
TRUE,8:37:18 PM
FALSE,7:17:04 PM
TRUE,7:40:05 PM
TRUE,11:51:34 AM
FALSE,11:56:00 AM
TRUE,1:03:23 PM
TRUE,5:06:38 PM
TRUE,10:24:12 PM
TRUE,10:30:08 PM
TRUE,10:49:14 PM
TRUE,10:53:14 PM
TRUE,8:44:14 AM
FALSE,5:28:03 PM
TRUE,9:45:16 PM
TRUE,9:55:24 PM
TRUE,12:20:57 PM
FALSE,12:26:05 AM
FALSE,1:18:36 PM
FALSE,1:21:28 PM
TRUE,4:03:34 AM
TRUE,1:15:02 PM
TRUE,12:46:37 PM
FALSE,1:13:08 PM
FALSE,10:32:26 AM
TRUE,8:56:47 PM
FALSE,10:27:39 PM
TRUE,10:29:14 PM
TRUE,10:38:05 AM
TRUE,12:42:00 PM
FALSE,12:54:46 PM
TRUE,12:57:47 PM
TRUE,11:56:18 AM
TRUE,12:43:45 PM
TRUE,12:20:28 PM
TRUE,12:42:08 PM
FALSE,12:43:52 PM
FALSE,12:53:03 PM
TRUE,12:51:22 PM
TRUE,1:17:34 PM
TRUE,1:38:12 PM
TRUE,2:50:34 PM
FALSE,2:08:18 PM
TRUE,2:18:05 PM
TRUE,2:20:51 PM
TRUE,3:06:44 PM
FALSE,3:10:22 PM
TRUE,3:15:55 PM
TRUE,5:09:34 PM
FALSE,2:30:38 PM
FALSE,2:36:57 PM
TRUE,2:39:10 PM
TRUE,5:36:16 PM
FALSE,6:02:04 PM
TRUE,6:15:03 PM
TRUE,5:25:06 PM
TRUE,5:12:10 PM
TRUE,6:14:00 PM
FALSE,6:35:45 PM
FALSE,5:46:03 PM
FALSE,6:52:25 PM
TRUE,7:19:47 PM
TRUE,10:17:41 AM
TRUE,9:41:55 AM
TRUE,7:06:07 PM
TRUE,9:28:56 PM
FALSE,9:57:20 PM
TRUE,10:20:41 PM
FALSE,11:07:42 PM
FALSE,8:14:59 PM
FALSE,9:41:01 PM
FALSE,9:56:04 PM
TRUE,11:45:48 PM
TRUE,9:37:48 PM
FALSE,10:05:53 PM
TRUE,10:28:47 PM
FALSE,10:50:57 PM
TRUE,10:50:54 PM
TRUE,11:02:56 PM
TRUE,12:03:04 AM
TRUE,12:26:13 AM
TRUE,10:44:28 AM
TRUE,11:43:38 AM
TRUE,11:09:51 AM
TRUE,8:25:58 AM
FALSE,12:17:01 PM
TRUE,12:28:46 PM
TRUE,6:09:18 PM
TRUE,6:48:41 PM
TRUE,6:17:28 PM
TRUE,6:50:47 PM
TRUE,12:22:05 PM
TRUE,1:07:47 PM
TRUE,7:40:29 PM
FALSE,10:00:24 PM
TRUE,1:19:39 PM
TRUE,10:45:42 PM
TRUE,1:25:31 PM
TRUE,1:13:47 PM
TRUE,1:58:50 PM
TRUE,2:33:03 PM
TRUE,10:33:32 PM
TRUE,1:17:47 PM
TRUE,2:12:12 PM
FALSE,4:13:12 PM
TRUE,1:22:17 PM
TRUE,2:54:06 PM
TRUE,3:20:28 PM
TRUE,1:37:12 PM
TRUE,4:53:17 PM
TRUE,3:28:30 PM
TRUE,4:34:55 PM
TRUE,6:22:39 PM
TRUE,6:25:48 PM
TRUE,6:11:13 PM
TRUE,6:34:29 PM
TRUE,8:44:50 PM
FALSE,8:58:12 PM
TRUE,10:24:47 PM
TRUE,10:47:40 PM
TRUE,2:41:55 PM
FALSE,9:21:35 AM
FALSE,2:25:10 PM
FALSE,2:05:30 PM
FALSE,3:09:18 PM
TRUE,4:49:55 PM
TRUE,4:41:54 PM
TRUE,5:20:13 PM
TRUE,4:04:51 PM
TRUE,5:10:33 PM
TRUE,11:43:36 PM
TRUE,9:21:15 AM
FALSE,8:12:28 PM
TRUE,9:02:20 PM
TRUE,9:12:51 PM
FALSE,11:06:43 AM
FALSE,9:33:13 PM
FALSE,12:28:02 PM
TRUE,1:23:21 PM
TRUE,9:31:04 PM
TRUE,10:40:02 PM
TRUE,5:41:27 PM
TRUE,12:19:13 PM
TRUE,12:25:32 PM
TRUE,1:30:52 PM
FALSE,9:25:51 PM
FALSE,7:50:13 PM
TRUE,9:41:58 PM
TRUE,10:57:42 PM
TRUE,8:59:08 PM
TRUE,9:35:03 PM
FALSE,6:56:33 AM
TRUE,12:38:40 PM
TRUE,9:33:45 PM
TRUE,10:06:31 PM
TRUE,11:15:56 PM
TRUE,11:38:58 PM
TRUE,11:07:20 PM
TRUE,6:52:58 AM
FALSE,6:58:58 AM
TRUE,7:00:01 AM
TRUE,11:23:54 PM
TRUE,6:52:00 AM
TRUE,9:04:45 PM
TRUE,12:30:23 PM
TRUE,4:55:21 PM
TRUE,5:41:40 PM
TRUE,10:44:05 PM
TRUE,11:34:25 PM
TRUE,10:22:37 PM
TRUE,4:21:05 PM
TRUE,4:48:16 PM
TRUE,7:52:41 PM
TRUE,7:33:15 PM
FALSE,7:04:09 PM
TRUE,11:45:43 AM
TRUE,5:17:45 AM
TRUE,9:51:57 AM
FALSE,7:40:04 AM
TRUE,11:43:06 AM
FALSE,12:11:53 PM
TRUE,1:02:25 PM
TRUE,2:20:47 PM
TRUE,1:06:06 PM
TRUE,3:15:39 PM
FALSE,1:55:03 PM
TRUE,3:07:23 PM
TRUE,5:02:12 PM
FALSE,6:55:54 PM
FALSE,11:29:15 PM
TRUE,7:30:09 PM
TRUE,7:29:20 PM
TRUE,9:49:19 PM
TRUE,11:14:14 PM
TRUE,11:28:09 PM
TRUE,3:50:44 PM
TRUE,12:20:09 PM
TRUE,11:08:48 AM
FALSE,12:26:05 PM
TRUE,2:14:06 PM
TRUE,2:44:59 PM
TRUE,1:16:26 PM
TRUE,7:53:43 AM
FALSE,12:31:29 PM
TRUE,4:00:21 PM
TRUE,1:07:02 AM
TRUE,11:51:26 PM
TRUE,8:14:35 AM
TRUE,12:14:44 PM
FALSE,3:56:51 PM
TRUE,4:31:31 PM
TRUE,9:12:53 PM
FALSE,9:35:06 PM
FALSE,12:40:41 PM
TRUE,3:35:33 PM
TRUE,10:46:22 AM
TRUE,10:04:35 PM
FALSE,10:12:21 AM
TRUE,11:06:13 AM
TRUE,12:50:25 PM
TRUE,6:26:44 AM
TRUE,10:27:19 AM
TRUE,12:02:19 PM
TRUE,10:00:36 PM
TRUE,9:55:01 AM
TRUE,10:47:57 AM
TRUE,1:12:10 PM
TRUE,10:31:10 PM
TRUE,10:37:53 PM
TRUE,10:10:19 AM
TRUE,10:26:15 PM
TRUE,10:40:05 PM
TRUE,12:15:44 PM
TRUE,12:09:18 PM
TRUE,10:17:58 PM
TRUE,6:21:54 AM
TRUE,12:19:54 PM
TRUE,11:53:01 AM
TRUE,12:05:19 PM
TRUE,1:17:26 PM
TRUE,5:43:36 PM
FALSE,3:49:01 PM
TRUE,2:09:38 PM
TRUE,3:52:32 PM
TRUE,10:29:18 AM
TRUE,3:39:34 PM
TRUE,6:05:43 PM
TRUE,9:51:17 PM
TRUE,6:53:23 PM
TRUE,10:32:33 AM
TRUE,10:26:34 AM
TRUE,11:50:30 PM
TRUE,4:14:27 PM
FALSE,11:15:44 AM
TRUE,6:38:10 PM
TRUE,10:23:43 PM
TRUE,5:32:52 PM
TRUE,7:47:17 PM
TRUE,7:55:45 PM
FALSE,8:53:22 PM
TRUE,10:36:33 PM
TRUE,2:36:03 PM
TRUE,2:37:17 PM
TRUE,8:08:26 PM
FALSE,2:34:41 PM
FALSE,8:04:16 PM
FALSE,12:23:57 AM
FALSE,5:53:13 PM
TRUE,8:41:59 PM
FALSE,2:30:51 PM
FALSE,6:40:42 PM
FALSE,6:38:32 PM
FALSE,6:44:29 PM
TRUE,5:55:03 PM
FALSE,5:12:48 PM
FALSE,7:56:20 PM
FALSE,8:22:24 PM
TRUE,4:05:13 PM
TRUE,10:19:52 PM
TRUE,5:43:08 PM
TRUE,1:30:32 PM
TRUE,1:34:14 PM
FALSE,1:36:04 PM
TRUE,1:38:55 PM
TRUE,2:17:50 PM
FALSE,8:29:55 PM
TRUE,9:00:30 PM
TRUE,12:22:49 PM
FALSE,9:07:39 PM
TRUE,10:51:30 AM
TRUE,12:27:21 PM
TRUE,10:48:44 AM
TRUE,1:44:09 PM
FALSE,12:56:47 PM
TRUE,1:38:14 PM
TRUE,9:04:44 PM
FALSE,6:42:43 PM
TRUE,1:33:59 PM
TRUE,1:42:43 PM
TRUE,6:35:39 PM
TRUE,4:30:00 PM
TRUE,7:19:21 AM
TRUE,9:55:01 AM
FALSE,5:01:24 PM
TRUE,4:35:08 PM
TRUE,8:57:25 PM
TRUE,11:09:13 PM
TRUE,10:08:58 PM
TRUE,9:20:26 PM
TRUE,1:27:06 PM
TRUE,1:53:17 PM
TRUE,3:37:34 PM
TRUE,10:17:14 PM
TRUE,6:45:26 AM
TRUE,1:09:47 PM
TRUE,6:39:04 PM
FALSE,6:08:55 PM
TRUE,10:45:38 AM
TRUE,5:09:29 PM
TRUE,4:16:56 PM
FALSE,12:08:07 PM
TRUE,10:05:45 AM
TRUE,12:50:17 PM
TRUE,8:16:44 PM
TRUE,7:57:12 PM
TRUE,10:22:03 PM
FALSE,7:47:53 AM
FALSE,11:49:11 AM
TRUE,10:27:52 PM
TRUE,10:59:28 PM
FALSE,7:53:09 PM
TRUE,1:23:40 PM
TRUE,11:35:52 AM
TRUE,5:14:55 PM
TRUE,5:15:28 PM
TRUE,5:51:09 PM
TRUE,5:54:19 PM
TRUE,6:03:05 PM
TRUE,10:44:52 PM
FALSE,5:31:35 PM
FALSE,1:14:20 PM
TRUE,10:11:46 PM
TRUE,11:09:40 AM
TRUE,3:07:06 PM
FALSE,5:52:41 PM
TRUE,2:10:22 PM
TRUE,2:15:23 PM
FALSE,9:19:00 AM
TRUE,5:25:29 PM
TRUE,5:31:36 PM
FALSE,5:36:16 PM
FALSE,5:42:32 PM
FALSE,9:25:51 PM
FALSE,5:53:50 PM
TRUE,10:03:40 AM
TRUE,7:07:47 PM
TRUE,8:21:21 PM
TRUE,8:32:30 PM
TRUE,8:31:55 PM
FALSE,9:47:13 PM
TRUE,9:00:12 AM
TRUE,6:51:50 PM
FALSE,11:01:00 PM
TRUE,9:18:08 PM
TRUE,9:47:04 PM
TRUE,11:03:20 PM
TRUE,11:29:10 AM
TRUE,2:59:18 PM
TRUE,1:46:53 AM
FALSE,8:40:29 PM
TRUE,1:55:06 AM
TRUE,4:20:33 PM
TRUE,5:30:15 PM
FALSE,12:51:56 PM
FALSE,3:27:59 PM
FALSE,7:19:09 PM
TRUE,11:34:12 AM
TRUE,11:34:36 AM
TRUE,10:19:16 PM
FALSE,10:20:48 PM
TRUE,10:24:16 PM
FALSE,11:23:19 PM
TRUE,11:33:48 PM
TRUE,4:30:34 PM
TRUE,8:26:11 AM
TRUE,10:57:07 AM
FALSE,11:37:17 PM
TRUE,11:39:49 PM
TRUE,10:08:26 AM
TRUE,8:21:52 PM
TRUE,11:14:22 PM
TRUE,11:42:13 PM
TRUE,7:37:42 AM
TRUE,8:41:16 PM
FALSE,12:17:35 PM
TRUE,10:36:33 PM
FALSE,10:43:42 PM
TRUE,12:30:30 PM
TRUE,7:26:59 AM
TRUE,7:31:38 AM
TRUE,7:33:10 AM
TRUE,7:43:41 AM
TRUE,9:18:07 AM
TRUE,10:31:26 AM
TRUE,10:36:26 AM
TRUE,12:02:46 PM
TRUE,1:16:34 PM
TRUE,10:23:04 AM
TRUE,7:30:43 PM
FALSE,10:28:37 PM
TRUE,11:29:37 AM
TRUE,11:30:08 AM
TRUE,6:07:19 PM
TRUE,3:35:59 PM
FALSE,4:07:45 PM
FALSE,4:12:43 PM
TRUE,6:11:59 PM
TRUE,8:21:41 PM
TRUE,8:42:20 PM
TRUE,2:40:25 PM
TRUE,2:46:30 PM
TRUE,4:08:47 PM
TRUE,4:54:05 PM
TRUE,5:17:07 PM
TRUE,5:26:57 PM
TRUE,7:42:32 PM
TRUE,10:12:06 PM
FALSE,12:46:04 AM
TRUE,12:50:33 AM
FALSE,1:20:57 AM
FALSE,1:27:07 AM
TRUE,1:43:22 AM
TRUE,1:46:55 PM
TRUE,3:01:10 PM
FALSE,9:19:30 AM
TRUE,11:53:14 AM
TRUE,12:14:17 PM
TRUE,12:19:23 PM
TRUE,4:38:29 PM
TRUE,4:15:43 PM
TRUE,9:17:22 PM
TRUE,11:01:21 PM
TRUE,11:16:29 PM
TRUE,9:10:44 AM
TRUE,9:34:14 AM
FALSE,6:47:45 PM
TRUE,1:17:16 PM
FALSE,4:55:29 PM
TRUE,11:04:01 PM
TRUE,1:04:29 PM
TRUE,1:31:31 PM
TRUE,4:08:32 PM
TRUE,2:02:35 PM
TRUE,2:14:13 PM
TRUE,3:02:56 PM
TRUE,3:47:13 PM
TRUE,3:48:55 PM
TRUE,4:23:59 PM
TRUE,4:39:09 PM
TRUE,9:28:13 PM
FALSE,4:52:25 PM
TRUE,4:45:15 PM
TRUE,1:21:26 PM
TRUE,5:09:53 PM
TRUE,5:24:08 PM
FALSE,5:25:00 PM
TRUE,5:46:03 PM
FALSE,5:49:21 PM
TRUE,5:50:39 PM
TRUE,5:59:46 PM
TRUE,4:09:23 PM
TRUE,6:50:31 PM
TRUE,7:00:13 PM
TRUE,7:49:00 PM
FALSE,7:54:03 PM
TRUE,9:24:10 PM
TRUE,9:28:51 PM
TRUE,10:11:57 AM
TRUE,11:53:30 AM
TRUE,12:57:28 PM
TRUE,2:11:48 PM
TRUE,3:06:04 PM
TRUE,5:04:58 PM
FALSE,5:27:47 PM
FALSE,6:40:11 PM
TRUE,8:55:43 AM
TRUE,10:28:13 AM
TRUE,5:51:57 PM
FALSE,2:10:23 PM
TRUE,3:01:10 PM
TRUE,12:06:01 PM
TRUE,9:03:27 AM
FALSE,9:08:38 AM
TRUE,10:38:39 PM
TRUE,7:50:08 AM
TRUE,12:57:27 PM
TRUE,1:28:58 PM
TRUE,8:54:24 AM
FALSE,12:48:59 AM
FALSE,12:21:54 AM
FALSE,12:22:45 AM
TRUE,12:26:07 AM
TRUE,12:34:05 AM
FALSE,12:45:20 AM
TRUE,8:02:10 AM
TRUE,9:48:34 AM
TRUE,10:00:58 AM
FALSE,10:04:29 AM
TRUE,10:19:15 AM
TRUE,10:43:22 AM
FALSE,3:45:20 PM
FALSE,8:08:12 AM
TRUE,3:50:52 PM
TRUE,4:49:52 PM
TRUE,4:40:32 PM
TRUE,5:26:46 PM
TRUE,6:26:39 PM
TRUE,8:19:28 PM
TRUE,8:46:10 PM
TRUE,10:59:05 PM
FALSE,12:40:27 AM
TRUE,1:03:29 AM
FALSE,1:06:43 AM
FALSE,1:30:54 AM
TRUE,11:21:27 AM
TRUE,12:55:17 PM
TRUE,7:20:34 PM
TRUE,8:36:39 PM
TRUE,12:36:15 PM
TRUE,11:30:33 PM
TRUE,12:48:56 PM
FALSE,7:39:22 PM
TRUE,7:46:58 PM
TRUE,8:47:39 PM
TRUE,11:43:19 PM
TRUE,5:48:25 PM
FALSE,9:56:50 AM
TRUE,4:08:19 PM
TRUE,4:35:01 PM
TRUE,6:17:06 PM
TRUE,6:13:56 PM
TRUE,6:38:42 PM
FALSE,6:44:18 PM
TRUE,6:48:00 PM
FALSE,6:54:09 PM
TRUE,7:02:27 PM
TRUE,7:03:35 PM
FALSE,8:02:37 PM
TRUE,8:12:13 PM
TRUE,10:42:03 PM
TRUE,11:07:26 PM
FALSE,8:41:59 PM
TRUE,8:51:08 PM
FALSE,9:23:35 PM
TRUE,9:34:53 PM
TRUE,3:03:14 PM
TRUE,7:09:35 AM
FALSE,8:37:10 PM
TRUE,6:18:33 PM
TRUE,7:30:28 PM
TRUE,3:28:19 PM
TRUE,11:01:35 AM
TRUE,11:43:42 AM
TRUE,9:19:35 PM
TRUE,3:12:39 PM
TRUE,4:17:31 PM
TRUE,4:57:05 PM
FALSE,5:11:29 PM
TRUE,4:04:33 PM
FALSE,5:19:40 PM
TRUE,5:20:20 PM
TRUE,5:21:36 PM
TRUE,5:22:15 PM
TRUE,7:02:45 PM
TRUE,5:25:40 PM
TRUE,5:36:10 PM
TRUE,7:10:45 PM
TRUE,7:50:29 PM
TRUE,8:05:40 PM
TRUE,8:11:51 PM
TRUE,10:55:23 PM
TRUE,11:09:00 PM
TRUE,11:14:50 PM
TRUE,11:18:48 PM
FALSE,11:34:08 PM
TRUE,12:59:11 AM
TRUE,1:27:59 AM
TRUE,12:35:43 PM
TRUE,12:39:21 PM
FALSE,12:40:35 PM
TRUE,12:45:26 PM
TRUE,12:56:49 PM
TRUE,12:59:56 PM
FALSE,1:14:14 PM
FALSE,1:16:48 PM
TRUE,1:20:39 PM
TRUE,12:51:57 PM
TRUE,1:54:47 PM
TRUE,1:18:34 PM
TRUE,2:04:46 PM
TRUE,3:07:44 PM
FALSE,7:05:32 PM
TRUE,2:08:28 PM
TRUE,2:21:37 PM
TRUE,6:55:16 PM
TRUE,6:56:07 PM
FALSE,7:39:55 PM
TRUE,8:15:58 AM
FALSE,7:08:38 AM
FALSE,11:29:03 AM
FALSE,11:25:22 AM
FALSE,3:43:51 PM
FALSE,3:50:53 PM
TRUE,3:54:00 PM
TRUE,4:56:51 PM
FALSE,5:21:09 PM
FALSE,5:29:28 PM
FALSE,5:49:20 PM
TRUE,5:52:06 PM
TRUE,6:18:28 PM
TRUE,6:45:41 PM
TRUE,6:52:10 PM
TRUE,6:54:43 PM
TRUE,7:24:17 PM
TRUE,7:45:01 PM
FALSE,8:11:55 PM
TRUE,8:19:34 PM
FALSE,8:25:48 PM
TRUE,8:32:43 PM
FALSE,8:59:11 PM
TRUE,8:44:11 PM
TRUE,8:52:05 PM
FALSE,9:09:40 PM
TRUE,9:13:07 PM
TRUE,9:32:47 PM
TRUE,10:44:41 PM
FALSE,10:47:11 PM
TRUE,10:48:35 PM
TRUE,10:56:13 PM
FALSE,9:19:34 PM
TRUE,9:14:42 PM
TRUE,12:06:37 PM
TRUE,12:21:47 PM
TRUE,12:31:02 PM
FALSE,12:34:44 PM
FALSE,12:45:35 PM
TRUE,12:54:25 PM
FALSE,1:12:33 PM
TRUE,1:12:50 PM
FALSE,1:20:19 PM
TRUE,1:21:05 PM
TRUE,1:21:57 PM
TRUE,1:21:59 PM
TRUE,1:29:27 PM
TRUE,1:29:53 PM
TRUE,1:53:14 PM
FALSE,1:33:36 PM
TRUE,1:34:15 PM
FALSE,1:35:35 PM
FALSE,1:38:08 PM
FALSE,1:47:51 PM
FALSE,1:58:14 PM
TRUE,2:04:10 PM
FALSE,2:06:12 PM
TRUE,2:08:47 PM
TRUE,1:59:17 PM
TRUE,2:09:47 PM
TRUE,2:18:10 PM
TRUE,10:27:13 AM
FALSE,2:35:07 PM
TRUE,2:37:39 PM
TRUE,2:46:37 PM
TRUE,3:07:33 PM
TRUE,3:24:55 PM
TRUE,8:34:16 PM
TRUE,3:48:06 PM
TRUE,4:47:57 PM
TRUE,4:55:59 PM
TRUE,6:01:10 PM
FALSE,6:31:45 PM
FALSE,7:06:38 PM
TRUE,8:03:00 PM
FALSE,7:21:24 PM
TRUE,7:20:07 PM
TRUE,7:22:49 PM
FALSE,7:58:12 PM
TRUE,1:30:26 PM
TRUE,8:15:36 PM
TRUE,8:18:49 PM
FALSE,8:32:16 PM
TRUE,8:33:04 PM
FALSE,9:25:32 PM
TRUE,12:42:05 AM
FALSE,1:05:00 AM
FALSE,7:46:44 PM
FALSE,8:52:49 PM
TRUE,3:58:02 PM
TRUE,8:28:04 PM
TRUE,8:31:57 PM
FALSE,8:38:03 PM
TRUE,9:39:31 PM
TRUE,9:55:27 AM
FALSE,10:40:42 PM
TRUE,11:11:34 PM
TRUE,11:53:40 PM
TRUE,7:02:31 PM
FALSE,11:52:57 AM
TRUE,4:24:48 PM
TRUE,6:54:44 PM
TRUE,6:58:57 PM
TRUE,7:04:58 PM
FALSE,8:51:05 PM
TRUE,8:52:09 PM
FALSE,9:02:20 PM
TRUE,9:05:37 PM
TRUE,9:50:37 PM
TRUE,8:29:59 AM
TRUE,9:56:44 AM
TRUE,10:17:42 AM
TRUE,10:20:03 AM
FALSE,10:21:33 AM
TRUE,10:22:27 AM
TRUE,10:25:51 AM
TRUE,10:47:01 AM
TRUE,10:48:28 AM
FALSE,10:49:06 AM
TRUE,11:39:16 AM
FALSE,11:32:41 PM
FALSE,12:30:31 PM
TRUE,2:31:39 PM
FALSE,2:35:30 PM
TRUE,3:04:16 PM
